Topic	No	ID	Sentence	Type	LinkAudio
Declarative sentences	15.1	15.1Eng	I will be there on Wednesday.	Eng	https://luandai123.github.io/English_Daily/13.15.1-Eng.mp3
Declarative sentences	15.1	15.1Phon	aɪ wɪl bi: ðɛr a:n ˈwɛnzdeɪ	Phon	
Declarative sentences	15.2	15.2Viet	Cậu có thể đến vào thứ 3 không?	Viet	
Declarative sentences	15.2	15.2Eng	Can you come on Tuesday?	Eng	https://luandai123.github.io/English_Daily/13.15.2-Eng.mp3
Declarative sentences	15.2	15.2Phon	kæn ju: kʌm a:n ˈtuːzdeɪ	Phon	
Declarative sentences	15.3	15.3Viet	Tôi đã gặp anh ấy vào đêm giáng sinh.	Viet	
Declarative sentences	15.3	15.3Eng	I met him on Christmas Eve.	Eng	https://luandai123.github.io/English_Daily/13.15.3-Eng.mp3
Declarative sentences	15.3	15.3Phon	aɪ mɛt hɪm a:n ˈkrɪsməs i:v	Phon	
Declarative sentences	15.4	15.4Viet	Tôi sẽ 21 tuổi vào sinh nhật tới.	Viet	
Declarative sentences	15.4	15.4Eng	I will be twenty-one on my next birthday.	Eng	https://luandai123.github.io/English_Daily/13.15.4-Eng.mp3
Declarative sentences	15.4	15.4Phon	aɪ wɪl bi: ˈtwɛnti-wʌn a:n maɪ nɛkst ˈbɜ:rθdeɪ	Phon	
Declarative sentences	16	16Struc	IN... /Ở trong.../	Struc	
Declarative sentences	16.1	16.1Viet	Tôi đã gặp anh ấy ở trong sảnh.	Viet	
Declarative sentences	16.1	16.1Eng	I met him in the lobby.	Eng	https://luandai123.github.io/English_Daily/13.16.1-Eng.mp3
Declarative sentences	16.1	16.1Phon	aɪ mɛt hɪm ɪn ðə ˈla:bi	Phon	
Declarative sentences	16.2	16.2Viet	Tôi không ăn ở trong xe.	Viet	
Declarative sentences	16.2	16.2Eng	I don’t eat in my car.	Eng	https://luandai123.github.io/English_Daily/13.16.2-Eng.mp3
Declarative sentences	16.2	16.2Phon	aɪ doʊnt it ɪn maɪ ka:r	Phon	
Declarative sentences	16.3	16.3Viet	Có gì đó trong mắt tôi.	Viet	
Declarative sentences	16.3	16.3Eng	I have something in my eye.	Eng	https://luandai123.github.io/English_Daily/13.16.3-Eng.mp3
Declarative sentences	16.3	16.3Phon	aɪ hæv ˈsʌmθɪŋ ɪn maɪ aɪ	Phon	
Declarative sentences	16.4	16.4Viet	Tôi đã thấy anh ấy đứng xếp hàng.	Viet	
Declarative sentences	16.4	16.4Eng	I saw him standing in line.	Eng	https://luandai123.github.io/English_Daily/13.16.4-Eng.mp3
Declarative sentences	16.4	16.4Phon	aɪ sɔ: hɪm ˈstændɪŋ ɪn laɪn	Phon	
Declarative sentences	16.5	16.5Viet	Tôi đang khó khăn về kinh tế.	Viet	
Declarative sentences	16.5	16.5Eng	I am in bad shape economically.	Eng	https://luandai123.github.io/English_Daily/13.16.5-Eng.mp3
Declarative sentences	16.5	16.5Phon	aɪ æm ɪn bæd ʃeɪp ekəˈnaːmɪkəli	Phon	
Declarative sentences	16.6	16.6Viet	Tôi đã rất hoang mang.	Viet	
Declarative sentences	16.6	16.6Eng	I was in a panic.	Eng	https://luandai123.github.io/English_Daily/13.16.6-Eng.mp3
Declarative sentences	16.6	16.6Phon	aɪ wʌz ɪn ə ˈpænɪk	Phon	
Declarative sentences	16.7	16.7Viet	Chúng tôi đã có khoảng thời gian rất vui ở Florida.	Viet	
Declarative sentences	16.7	16.7Eng	We had a good time in Florida.	Eng	https://luandai123.github.io/English_Daily/13.16.7-Eng.mp3
Declarative sentences	16.7	16.7Phon	wi: hæd ə gʊd taɪm ɪn ˈflɔːrɪdə	Phon	
Declarative sentences	16.8	16.8Viet	Anh ấy đang ở trong bệnh viện.	Viet	
Declarative sentences	16.8	16.8Eng	He is in the hospital.	Eng	https://luandai123.github.io/English_Daily/13.16.8-Eng.mp3
Declarative sentences	16.8	16.8Phon	hi: ɪz ɪn ðə ˈhaːspɪtəl	Phon	
Declarative sentences	16.9	16.9Viet	Tâm trạng cô ấy đang không tốt.	Viet	
Declarative sentences	16.9	16.9Eng	She is in a bad mood.	Eng	https://luandai123.github.io/English_Daily/13.16.9-Eng.mp3
Declarative sentences	16.9	16.9Phon	ʃi: ɪz ɪn ə bæd mu:d	Phon	
Declarative sentences	17	17Struc	AT... /Ở/tại... /	Struc	
Declarative sentences	17.1	17.1Viet	Tôi bị đau đầu lúc ở buổi biểu diễn.	Viet	
Declarative sentences	17.1	17.1Eng	I got a headache at the concert.	Eng	https://luandai123.github.io/English_Daily/13.17.1-Eng.mp3
Declarative sentences	17.1	17.1Phon	aɪ ga:t ə ˈhɛdeɪk æt ðə ˈkaːnsərt	Phon	
Declarative sentences	17.2	17.2Viet	Tôi không ăn mặc như thế trong văn phòng.	Viet	
Declarative sentences	17.2	17.2Eng	I don’t dress like that at the office.	Eng	https://luandai123.github.io/English_Daily/13.17.2-Eng.mp3
Declarative sentences	17.2	17.2Phon	aɪ doʊnt drɛs laɪk ðæt æt ði: ˈa:fɪs	Phon	
Declarative sentences	17.3	17.3Viet	Hôm nay tôi đã có một ngày làm việc năng suất ở công ty.	Viet	
Declarative sentences	17.3	17.3Eng	I had a productive day at work today.	Eng	https://luandai123.github.io/English_Daily/13.17.3-Eng.mp3
Declarative sentences	17.3	17.3Phon	aɪ hæd ə prəˈdʌktɪv deɪ æt wɜ:rk təˈdeɪ	Phon	
Declarative sentences	17.4	17.4Viet	Cậu đã gọi điện đến chỗ làm của tôi vào tuần trước.	Viet	
Declarative sentences	17.4	17.4Eng	You called me at work last week.	Eng	https://luandai123.github.io/English_Daily/13.17.4-Eng.mp3
Declarative sentences	17.4	17.4Phon	ju: ka:ld mi: æt wɜ:rk læst wi:k	Phon	
Declarative sentences	17.5	17.5Viet	Cậu từng ăn tối ở nhà hàng đó rồi.	Viet	
Declarative sentences	17.5	17.5Eng	You used to have dinner at the restaurant.	Eng	https://luandai123.github.io/English_Daily/13.17.5-Eng.mp3
Declarative sentences	17.5	17.5Phon	ju: ju:zd tu: hæv ˈdɪnər æt ðə ˈrɛstra:nt	Phon	
Declarative sentences	17.6	17.6Viet	Cậu có thể gặp tôi ở cửa chính.	Viet	
Declarative sentences	17.6	17.6Eng	You can meet me at the front entrance.	Eng	https://luandai123.github.io/English_Daily/13.17.6-Eng.mp3
Declarative sentences	17.6	17.6Phon	ju: kæn mi:t mi: æt ðə frʌnt ˈɛntrəns	Phon	
Declarative sentences	17.7	17.7Viet	Anh ta ngồi ở chiếc bàn trong góc.	Viet	
Declarative sentences	17.7	17.7Eng	He sat down at a corner table.	Eng	https://luandai123.github.io/English_Daily/13.17.7-Eng.mp3
Declarative sentences	17.7	17.7Phon	hi: sæt daʊn æt ə ˈkɔ:rnər ˈteɪbəl	Phon	
Declarative sentences	18	18Struc	ON... /Ở trên... /	Struc	
Declarative sentences	18.1	18.1Viet	Lúc đấy tôi đang ngồi trên ghế sofa.	Viet	
Declarative sentences	18.1	18.1Eng	I was sitting on the sofa.	Eng	https://luandai123.github.io/English_Daily/13.18.1-Eng.mp3
Declarative sentences	18.1	18.1Phon	aɪ wʌz ˈsɪtɪŋ a:n ðə ˈsoʊfə	Phon	
Declarative sentences	18.2	18.2Viet	Tôi bỏ nó trên bàn.	Viet	
Declarative sentences	18.2	18.2Eng	I left it on the table.	Eng	https://luandai123.github.io/English_Daily/13.18.2-Eng.mp3
Declarative sentences	18.2	18.2Phon	aɪ lɛft ɪt a:n ðə ˈteɪbəl	Phon	
Declarative sentences	18.3	18.3Viet	Treo nó lên trên tường.	Viet	
Declarative sentences	18.3	18.3Eng	Put it on the wall.	Eng	https://luandai123.github.io/English_Daily/13.18.3-Eng.mp3
Declarative sentences	18.3	18.3Phon	pʊt ɪt a:n ðə wa:l	Phon	
Declarative sentences	18.4	18.4Viet	Cái gì ở trên bàn vậy?	Viet	
Declarative sentences	18.4	18.4Eng	What is it on the desk?	Eng	https://luandai123.github.io/English_Daily/13.18.4-Eng.mp3
Declarative sentences	18.4	18.4Phon	wʌt ɪz ɪt a:n ðə dɛsk	Phon	
Declarative sentences	18.5	18.5Viet	Cô ấy nằm nghiêng.	Viet	
Declarative sentences	18.5	18.5Eng	She lays on her side.	Eng	https://luandai123.github.io/English_Daily/13.18.5-Eng.mp3
Declarative sentences	18.5	18.5Phon	ʃi: leɪz a:n hɜ:r saɪd	Phon	
Declarative sentences	18.6	18.6Viet	Anh ấy đã quỳ xuống.	Viet	
Declarative sentences	18.6	18.6Eng	He was down on his knees.	Eng	https://luandai123.github.io/English_Daily/13.18.6-Eng.mp3
Declarative sentences	18.6	18.6Phon	hi: wʌz daʊn a:n hɪz ni:z	Phon	
Declarative sentences	18.7	18.7Viet	Cậu có thể đứng bằng đầu không?	Viet	
Declarative sentences	18.7	18.7Eng	Can you stand on your head?	Eng	https://luandai123.github.io/English_Daily/13.18.7-Eng.mp3
Declarative sentences	18.7	18.7Phon	kæn ju: stænd a:n jʊr hɛd	Phon	
Declarative sentences	19	19Struc	ON + NOUN... /Đang trong trạng thái... /	Struc	
Declarative sentences	19.1	19.1Viet	Nhà đang bị cháy.	Viet	
Declarative sentences	19.1	19.1Eng	The house is on fire.	Eng	https://luandai123.github.io/English_Daily/13.19.1-Eng.mp3
Declarative sentences	19.1	19.1Phon	ðə haʊs ɪz a:n ˈfaɪər	Phon	
Declarative sentences	19.2	19.2Viet	Tôi đang giảm cân.	Viet	
Declarative sentences	19.2	19.2Eng	I am going on a diet.	Eng	https://luandai123.github.io/English_Daily/13.19.2-Eng.mp3
Declarative sentences	19.2	19.2Phon	aɪ æm ˈgoʊɪŋ a:n ə ˈdaɪət	Phon	
Declarative sentences	19.3	19.3Viet	Anh ấy đang gặt hái được những thành công vang dội.	Viet	
Declarative sentences	19.3	19.3Eng	He is setting the world on fire.	Eng	https://luandai123.github.io/English_Daily/13.19.3-Eng.mp3
Declarative sentences	19.3	19.3Phon	hi: ɪz ˈsɛtɪŋ ðə wɜr:ld a:n ˈfaɪər	Phon	
Expressing opinions	-	-Video	ExpressingOpinions.mp4	Video	
Expressing opinions	-	-Audio	ExpressingOpinions.mp3	Audio	
Expressing opinions	-	-Word	ExpressingOpinions.docx	Word	https://luandai123.github.io/English_Daily/ExpressingOpinions.docx
Expressing opinions	-	-Excel	ExpressingOpinions.xlsx	Excel	https://luandai123.github.io/English_Daily/ExpressingOpinion.xlsx
Expressing opinions	-	-Pdf	ExpressingOpinions.pdf	Pdf	https://luandai123.github.io/English_Daily/ExpressingOpinions.pdf
Expressing opinions	1	1Struc	I THINK... /Tôi nghĩ là.../	Struc	
Expressing opinions	1.1	1.1Viet	Tôi nghĩ là nó ngầu đấy.	Viet	
Expressing opinions	1.1	1.1Eng	I think it is cool.	Eng	https://luandai123.github.io/English_Daily/14.1.1-Eng.mp3
Expressing opinions	1.1	1.1Phon	aɪ θɪŋk ɪt ɪz ku:l	Phon	
Expressing opinions	1.2	1.2Viet	Tôi nghĩ đó là một ý kiến hay.	Viet	
Expressing opinions	1.2	1.2Eng	I think it is a good idea.	Eng	https://luandai123.github.io/English_Daily/14.1.2-Eng.mp3
Expressing opinions	1.2	1.2Phon	aɪ θɪŋk ɪt ɪz ə gʊd aɪˈdi:ə	Phon	
Expressing opinions	1.3	1.3Viet	Tôi nghĩ điều đó hợp lí.	Viet	
Expressing opinions	1.3	1.3Eng	I think it makes sense.	Eng	https://luandai123.github.io/English_Daily/14.1.3-Eng.mp3
Expressing opinions	1.3	1.3Phon	aɪ θɪŋk ɪt meɪks sɛns	Phon	
Expressing opinions	1.4	1.4Viet	Tôi nghĩ là cậu đúng.	Viet	
Expressing opinions	1.4	1.4Eng	I think you are right.	Eng	https://luandai123.github.io/English_Daily/14.1.4-Eng.mp3
Expressing opinions	1.4	1.4Phon	aɪ θɪŋk ju: a:r raɪt	Phon	
Expressing opinions	1.5	1.5Viet	Tôi nghĩ là họ hiểu lầm chúng ta.	Viet	
Expressing opinions	1.5	1.5Eng	I think they got us wrong.	Eng	https://luandai123.github.io/English_Daily/14.1.5-Eng.mp3
Expressing opinions	1.5	1.5Phon	aɪ θɪŋk ðeɪ ga:t ʌs rɔ:ŋ	Phon	
Expressing opinions	2	2Struc	I DON’T THINK... /Tôi không nghĩ là.../	Struc	
Expressing opinions	2.1	2.1Viet	Tôi không nghĩ là nó đáng.	Viet	
Expressing opinions	2.1	2.1Eng	I don’t think it is worthy.	Eng	https://luandai123.github.io/English_Daily/14.2.1-Eng.mp3
Expressing opinions	2.1	2.1Phon	aɪ doʊnt θɪŋk ɪt ɪz ˈwɜ:rði	Phon	
Expressing opinions	2.2	2.2Viet	Tôi không nghĩ anh ta chân thành.	Viet	
Expressing opinions	2.2	2.2Eng	I don’t think he is honest.	Eng	https://luandai123.github.io/English_Daily/14.2.2-Eng.mp3
Expressing opinions	2.2	2.2Phon	aɪ doʊnt θɪŋk hi: ɪz ˈaːnɪst	Phon	
Expressing opinions	2.3	2.3Viet	Tôi không nghĩ cô ta xứng đáng với nó.	Viet	
Expressing opinions	2.3	2.3Eng	I don’t think she deserves it.	Eng	https://luandai123.github.io/English_Daily/14.2.3-Eng.mp3
Expressing opinions	2.3	2.3Phon	aɪ doʊnt θɪŋk ʃi: dɪˈzɜ:rvz ɪt	Phon	
Expressing opinions	2.4	2.4Viet	Tôi không nghĩ cậu sẽ thích mấy món ăn này.	Viet	
Expressing opinions	2.4	2.4Eng	I don’t think you will like the food.	Eng	https://luandai123.github.io/English_Daily/14.2.4-Eng.mp3
Expressing opinions	2.4	2.4Phon	aɪ doʊnt θɪŋk ju: wɪl laɪk ðə fu:d	Phon	
Expressing opinions	3	3Struc	I THOUGHT… /Tôi tưởng là…/	Struc	
Expressing opinions	3.1	3.1Viet	Tôi tưởng đó là lời nói dối.	Viet	
Expressing opinions	3.1	3.1Eng	I thought it was a lie.	Eng	https://luandai123.github.io/English_Daily/14.3.1-Eng.mp3
Expressing opinions	3.1	3.1Phon	aɪ θɔ:t ɪt wʌz ə laɪ	Phon	
Expressing opinions	3.2	3.2Viet	Tôi đã nghĩ đó là một ý tưởng ngớ ngẩn.	Viet	
Expressing opinions	3.2	3.2Eng	I thought it was a stupid idea.	Eng	https://luandai123.github.io/English_Daily/14.3.2-Eng.mp3
Expressing opinions	3.2	3.2Phon	aɪ θɔ:t ɪt wʌz ə ˈstuːpɪd aɪˈdi:ə	Phon	
Expressing opinions	3.3	3.3Viet	Tôi đã nghĩ là nó có thể chấp nhận được.	Viet	
Expressing opinions	3.3	3.3Eng	I thought it was acceptable.	Eng	https://luandai123.github.io/English_Daily/14.3.3-Eng.mp3
Expressing opinions	3.3	3.3Phon	aɪ θɔ:t ɪt wʌz əkˈseptəbəl	Phon	
Expressing opinions	3.4	3.4Viet	Tôi tưởng cậu đi rồi.	Viet	
Expressing opinions	3.4	3.4Eng	I thought you had already left.	Eng	https://luandai123.github.io/English_Daily/14.3.4-Eng.mp3
Expressing opinions	3.4	3.4Phon	aɪ θɔ:t ju: hæd a:lˈrɛdi lɛft	Phon	
Expressing opinions	3.5	3.5Viet	Tôi tưởng cậu sẽ không đến.	Viet	
Expressing opinions	3.5	3.5Eng	I thought you would not come.	Eng	https://luandai123.github.io/English_Daily/14.3.5-Eng.mp3
Expressing opinions	3.5	3.5Phon	aɪ θɔ:t ju: wʊd na:t kʌm	Phon	
Expressing opinions	4	4Struc	I AM AFRAID… /Tôi e là…/	Struc	
Expressing opinions	4.1	4.1Viet	Tôi e là nó hơi khó hiểu.	Viet	
Expressing opinions	4.1	4.1Eng	I am afraid it is confusing.	Eng	https://luandai123.github.io/English_Daily/14.4.1-Eng.mp3
Expressing opinions	4.1	4.1Phon	aɪ æm əˈfreɪd ɪt ɪz kənˈfju:zɪŋ	Phon	
Expressing opinions	4.2	4.2Viet	Tôi e là khó mà giải quyết được.	Viet	
Expressing opinions	4.2	4.2Eng	I am afraid it is hard to deal with.	Eng	https://luandai123.github.io/English_Daily/14.4.2-Eng.mp3
Expressing opinions	4.2	4.2Phon	aɪ æm əˈfreɪd ɪt ɪz ha:rd tu: di:l wɪð	Phon	
Expressing opinions	4.3	4.3Viet	Tôi e là chuyện này có liên quan tới anh ta.	Viet	
Expressing opinions	4.3	4.3Eng	I am afraid it has something to do with him.	Eng	https://luandai123.github.io/English_Daily/14.4.3-Eng.mp3
Expressing opinions	4.3	4.3Phon	aɪ æm əˈfreɪd ɪt hæz ˈsʌmθɪŋ tu: du: wɪð hɪm	Phon	
Expressing opinions	4.4	4.4Viet	Tôi e là cái máy tính này có vấn đề rồi.	Viet	
Expressing opinions	4.4	4.4Eng	I am afraid something is wrong with this computer.	Eng	https://luandai123.github.io/English_Daily/14.4.4-Eng.mp3
Expressing opinions	4.4	4.4Phon	aɪ æm əˈfreɪd ˈsʌmθɪŋ ɪz rɔ:ŋ wɪð ðɪs kəmˈpju:tər	Phon	
Expressing opinions	4.5	4.5Viet	Tôi e là cô ấy không tin anh ta.	Viet	
Expressing opinions	4.5	4.5Eng	I am afraid she does not believe him.	Eng	https://luandai123.github.io/English_Daily/14.4.5-Eng.mp3
Expressing opinions	4.5	4.5Phon	aɪ æm əˈfreɪd ʃi: dʌz na:t bɪˈli:v hɪm	Phon	
Expressing opinions	4.6	4.6Viet	Tôi e là cô ấy bị ám ảnh rồi.	Viet	
Expressing opinions	4.6	4.6Eng	I am afraid she is possessed.	Eng	https://luandai123.github.io/English_Daily/14.4.6-Eng.mp3
Expressing opinions	4.6	4.6Phon	aɪ æm əˈfreɪd ʃi: ɪz pəˈzɛst	Phon	
Expressing opinions	4.7	4.7Viet	Tôi e là anh ta không dễ đối phó.	Viet	
Expressing opinions	4.7	4.7Eng	I am afraid he is hard to handle.	Eng	https://luandai123.github.io/English_Daily/14.4.7-Eng.mp3
Expressing opinions	4.7	4.7Phon	aɪ æm əˈfreɪd hi: ɪz ha:rd tu: ˈhændəl	Phon	
Expressing opinions	4.8	4.8Viet	Tôi e đó chỉ là sự nhầm lẫn.	Viet	
Expressing opinions	4.8	4.8Eng	I am afraid it was a mistake.	Eng	https://luandai123.github.io/English_Daily/14.4.8-Eng.mp3
Expressing opinions	4.8	4.8Phon	aɪ æm əˈfreɪd ɪt wʌz ə mɪˈsteɪk	Phon	
Expressing opinions	4.9	4.9Viet	Tôi e là anh ta đã quên mất cuộc hẹn.	Viet	
Expressing opinions	4.9	4.9Eng	I am afraid he forgot the appointment.	Eng	https://luandai123.github.io/English_Daily/14.4.9-Eng.mp3
Expressing opinions	4.9	4.9Phon	aɪ æm əˈfreɪd hi: fərˈga:t ði: əˈpɔɪntmənt	Phon	
Expressing opinions	5	5Struc	I BELIEVE… /Tôi tin là…/	Struc	
Expressing opinions	5.1	5.1Viet	Tôi tin là điều đó vô lí.	Viet	
Expressing opinions	5.1	5.1Eng	I believe it is nonsense.	Eng	https://luandai123.github.io/English_Daily/14.5.1-Eng.mp3
Expressing opinions	5.1	5.1Phon	aɪ bɪˈli:v ɪt ɪz ˈna:nsɛns	Phon	
Expressing opinions	5.2	5.2Viet	Tôi tin là nó có hiệu quả.	Viet	
Expressing opinions	5.2	5.2Eng	I believe it works.	Eng	https://luandai123.github.io/English_Daily/14.5.2-Eng.mp3
Expressing opinions	5.2	5.2Phon	aɪ bɪˈli:v ɪt wɜ:rks	Phon	
Expressing opinions	5.3	5.3Viet	Tôi tin là cô ấy vô tội.	Viet	
Expressing opinions	5.3	5.3Eng	I believe she is innocent.	Eng	https://luandai123.github.io/English_Daily/14.5.3-Eng.mp3
Expressing opinions	5.3	5.3Phon	aɪ bɪˈli:v ʃi: ɪz ˈɪnəsənt	Phon	
Expressing opinions	5.4	5.4Viet	Tôi chắc chắn là cậu bị điên rồi.	Viet	
Expressing opinions	5.4	5.4Eng	I believe you were crazy.	Eng	https://luandai123.github.io/English_Daily/14.5.4-Eng.mp3
Expressing opinions	5.4	5.4Phon	aɪ bɪˈli:v ju: wɜ:r ˈkreɪzi	Phon	
Expressing opinions	5.5	5.5Viet	Tôi tin chắc là cậu đã nói dối tôi.	Viet	
Expressing opinions	5.5	5.5Eng	I believe you lied to me.	Eng	https://luandai123.github.io/English_Daily/14.5.5-Eng.mp3
Expressing opinions	5.5	5.5Phon	aɪ bɪˈli:v ju: laɪd tu: mi:	Phon	
Expressing opinions	5.6	5.6Viet	Tôi tin chắc là anh ta đã phản ứng thái quá.	Viet	
Expressing opinions	5.6	5.6Eng	I believe he overreacted.	Eng	https://luandai123.github.io/English_Daily/14.5.6-Eng.mp3
Expressing opinions	5.6	5.6Phon	aɪ bɪˈli:v hi: əʊvəriˈæktɪd	Phon	
Expressing opinions	5.7	5.7Viet	Tôi tin là anh ta sẽ chấp nhận đề nghị của cô ấy.	Viet	
Expressing opinions	5.7	5.7Eng	I believe he will accept her offer.	Eng	https://luandai123.github.io/English_Daily/14.5.7-Eng.mp3
Expressing opinions	5.7	5.7Phon	aɪ bɪˈli:v hi: wɪl əkˈsept hɜ:r ˈɔ:fər	Phon	
Expressing opinions	5.8	5.8Viet	Tôi tin là mọi chuyện sẽ ổn cả thôi.	Viet	
Expressing opinions	5.8	5.8Eng	I believe everything will work out.	Eng	https://luandai123.github.io/English_Daily/14.5.8-Eng.mp3
Expressing opinions	5.8	5.8Phon	aɪ bɪˈli:v ˈɛvriθɪŋ wɪl wɜ:rk aʊt	Phon	
Expressing opinions	6	6Struc	I WOULD RATHER… /Tôi thà..., còn hơn…/	Struc	
Expressing opinions	6.1	6.1Viet	Tôi thà im lặng còn hơn.	Viet	
Expressing opinions	6.1	6.1Eng	I would rather remain silent.	Eng	https://luandai123.github.io/English_Daily/14.6.1-Eng.mp3
Expressing opinions	6.1	6.1Phon	aɪ wʊd ˈræðər rɪˈmeɪn ˈsaɪlənt	Phon	
Expressing opinions	6.2	6.2Viet	Tôi thà ở đây còn hơn.	Viet	
Expressing opinions	6.2	6.2Eng	I would rather be here.	Eng	https://luandai123.github.io/English_Daily/14.6.2-Eng.mp3
Expressing opinions	6.2	6.2Phon	aɪ wʊd ˈræðər bi: hɪr	Phon	
Expressing opinions	6.3	6.3Viet	Tôi thà ở một mình còn hơn.	Viet	
Expressing opinions	6.3	6.3Eng	I would rather be alone.	Eng	https://luandai123.github.io/English_Daily/14.6.3-Eng.mp3
Expressing opinions	6.3	6.3Phon	aɪ wʊd ˈræðər bi: əˈloʊn	Phon	
Expressing opinions	6.4	6.4Viet	Tôi thà ở nhà tối nay còn hơn.	Viet	
Expressing opinions	6.4	6.4Eng	I would rather stay home tonight.	Eng	https://luandai123.github.io/English_Daily/14.6.4-Eng.mp3
Expressing opinions	6.4	6.4Phon	aɪ wʊd ˈræðər steɪ hoʊm təˈnaɪt	Phon	
Expressing opinions	6.5	6.5Viet	Tôi thà chết còn hơn sống thiếu em.	Viet	
Expressing opinions	6.5	6.5Eng	I would rather die than live without you.	Eng	https://luandai123.github.io/English_Daily/14.6.5-Eng.mp3
Expressing opinions	6.5	6.5Phon	aɪ wʊd ˈræðər daɪ ðæn lɪv wɪˈðaʊt ju:	Phon	
